CY,PCY,FY,PFY,L90,B1_ALT_ID,CAT1,DATE1,DATE2,DATE3,TOPIC,ALLEGATION,SOURCE,LANGUAGE,REQUEST_TYPE,OUTCOME,ENFO_OUTCOME,STATUS,STAFF,ENFO_RECORD
0,0,0,1,0,2020-12818-INT,INTAKE_RECEIVED,11/10/2020 11:54,3/11/2021 16:16,121,Fair Workweek,Retail: Failed to update schedule,Email,English,Complaint,Assigned for Review,Matter Created,,K,2021-00807-ENF
0,0,0,1,0,2020-11458-INT,INTAKE_RECEIVED,10/15/2020 0:00,,,Paid Safe and Sick Leave,,Email,English,Information Request,Information Provided,,,Q,
1,0,1,0,1,2022-26050-INT,INTAKE_RECEIVED,1/10/2022 0:00,,,Paid Safe and Sick Leave,,Email,English,Information Request,Information Provided,,,T,
0,0,0,1,0,2020-13708-INT,INTAKE_RECEIVED,11/25/2020 10:10,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,M,
0,1,0,1,0,2021-16611-INT,INTAKE_RECEIVED,1/21/2021 16:17,,,Health & Safety,,Call from Hotline,English,Information Request,Information Provided,,,A,
0,0,0,1,0,2020-14113-INT,INTAKE_RECEIVED,12/2/2020 15:37,,,Paid Safe and Sick Leave,,Call from Hotline,English,Information Request,Information Provided,,,S,
0,0,0,1,0,2020-07763-INT,INTAKE_RECEIVED,8/24/2020 10:06,,,Health & Safety,,Call from Hotline,English,Information Request,,,,L,
0,1,0,1,0,2021-17975-INT,INTAKE_RECEIVED,2/16/2021 14:34,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,P,
0,0,0,1,0,2020-11577-INT,INTAKE_RECEIVED,10/19/2020 0:00,,,Paid Safe and Sick Leave,,Email,English,Information Request,,,,X,
0,0,0,1,0,2020-04308-INT,INTAKE_RECEIVED,7/7/2020 10:38,,,Health & Safety,,Call from Hotline,English,Complaint,Information Provided,,,H,
0,0,0,1,0,2020-09608-INT,INTAKE_RECEIVED,9/18/2020 14:26,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,U,
1,0,1,0,1,2022-26343-INT,INTAKE_RECEIVED,1/21/2022 10:37,,,Paid Safe and Sick Leave,,Email,English,Information Request,Information Provided,,,Y,
0,0,0,1,0,2020-05562-INT,INTAKE_RECEIVED,7/20/2020 0:00,,,Paid Safe and Sick Leave,,Email,English,Information Request,Information Provided,,,K,
0,1,0,1,0,2021-15951-INT,INTAKE_RECEIVED,1/11/2021 9:34,,,Health & Safety,,Call from Hotline,English,Complaint,,,,L,
0,0,0,1,0,2020-12738-INT,INTAKE_RECEIVED,11/9/2020 13:25,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,D,
0,1,0,1,0,2021-18757-INT,INTAKE_RECEIVED,3/4/2021 16:12,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,V,
0,0,0,0,0,2020-01619-INT,INTAKE_RECEIVED,4/8/2020 0:00,,,Paid Safe and Sick Leave,,Email,English,Complaint,Assigned for Referral Review,Decision Made Not to Docket,,H,
0,0,0,1,0,2020-07479-INT,INTAKE_RECEIVED,8/17/2020 14:08,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,X,
0,0,0,1,0,2020-08134-INT,INTAKE_RECEIVED,8/28/2020 11:56,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,Q,
0,0,0,1,0,2020-06263-INT,INTAKE_RECEIVED,7/29/2020 16:52,,,Health & Safety,,Call from Hotline,English,Information Request,,,,J,
0,0,0,1,0,2020-09808-INT,INTAKE_RECEIVED,9/22/2020 16:08,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,U,
0,1,0,1,0,2021-18862-INT,INTAKE_RECEIVED,3/8/2021 11:08,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,C,
0,0,0,0,0,2020-02791-INT,INTAKE_RECEIVED,6/11/2020 17:26,,,Health & Safety,,Call from Hotline,English,Information Request,,,,U,
0,1,0,1,0,2021-21645-INT,INTAKE_RECEIVED,4/29/2021 0:00,5/17/2021 12:02,18,Freelance Isn't Free,,Email,English,Information Request,Information Provided,Matter Created,,E,2021-00911-ENF
0,0,0,1,0,2020-09411-INT,INTAKE_RECEIVED,9/14/2020 0:00,9/24/2020 15:33,10,Freelance Isn't Free,Non-pmnt on dates agreed/within 30 days if no agreed date,Email,English,Complaint,Assigned for Review,Matter Created,,T,2020-00577-ENF
0,0,0,1,0,2020-07132-INT,INTAKE_RECEIVED,8/11/2020 15:06,,,Health & Safety,,Call from Hotline,English,Information Request,Information Provided,,,U,
0,0,0,1,0,2020-07778-INT,INTAKE_RECEIVED,8/24/2020 11:54,,,Health & Safety,,Call from Hotline,English,Complaint,,,,U,
0,1,0,1,0,2021-16027-INT,INTAKE_RECEIVED,1/11/2021 15:04,1/12/2021 12:14,1,Freelance Isn't Free,Non-pmnt on dates agreed/within 30 days if no agreed date,Email,English,Complaint,Assigned for Review,Matter Created,,P,2021-00733-ENF
0,0,0,0,0,2020-01059-INT,INTAKE_RECEIVED,3/19/2020 0:00,,,Paid Safe and Sick Leave,,Email,English,Information Request,Information Provided,,,J,
0,0,0,1,0,2020-04928-INT,INTAKE_RECEIVED,7/14/2020 10:51,,,Unemployment Insurance,,Call from Hotline,English,Information Request,Information Provided,,,B,
0,0,0,0,0,2020-01475-INT,INTAKE_RECEIVED,3/30/2020 0:00,,,Other,,Email,English,Information Request,Information Provided,,,F,
0,1,0,1,0,2021-16913-INT,INTAKE_RECEIVED,1/27/2021 11:30,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,N,
0,0,0,0,0,2020-04206-INT,INTAKE_RECEIVED,7/1/2020 0:00,,,Health & Safety,,Call from Hotline,English,Information Request,Information Provided,,,K,
0,1,0,1,0,2021-20705-INT,INTAKE_RECEIVED,4/16/2021 10:34,,,Paid Safe and Sick Leave,,Call from Hotline,English,Complaint,Information Provided,,,N,
0,0,0,0,0,2020-01460-INT,INTAKE_RECEIVED,3/30/2020 0:00,,,Other,,E-form from Mayor's Office,English,Information Request,Information Provided,,,W,
0,0,0,0,0,2020-03854-INT,INTAKE_RECEIVED,6/29/2020 0:00,1/28/2021 14:34,213,Fair Workweek,Fast Food: Schedule incomplete/noncompliant,Email,English,Complaint,Assigned for Review,Matter Created,,U,2021-00748-ENF
0,0,0,0,0,2020-02655-INT,INTAKE_RECEIVED,6/10/2020 14:26,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,M,
0,0,0,1,0,2020-09477-INT,INTAKE_RECEIVED,9/17/2020 10:43,,,Health & Safety,,Call from Hotline,English,Information Request,Information Provided,,,H,
0,0,0,0,0,2020-02285-INT,INTAKE_RECEIVED,5/20/2020 0:00,5/21/2020 9:57,1,Paid Safe and Sick Leave,Did not provide notice,Email,English,Retaliation w/ Termination,,Matter Created,,A,2020-00388-ENF
0,0,0,1,0,2020-09697-INT,INTAKE_RECEIVED,9/20/2020 0:00,,,Discrimination/Harassment,,Email,English,Information Request,Information Provided,,,F,
0,0,0,1,0,2020-14669-INT,INTAKE_RECEIVED,12/10/2020 0:00,,,Paid Safe and Sick Leave,,Email,English,Information Request,,,,S,
0,0,0,1,0,2020-09954-INT,INTAKE_RECEIVED,9/24/2020 12:13,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,K,
0,1,0,1,0,2021-21271-INT,INTAKE_RECEIVED,4/28/2021 11:27,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,T,
0,0,0,1,0,2020-04598-INT,INTAKE_RECEIVED,7/9/2020 14:51,,,Paid Safe and Sick Leave,,Call from Hotline,English,Complaint,Information Provided,Decision Made Not to Docket,,S,
0,1,0,1,0,2021-18233-INT,INTAKE_RECEIVED,2/22/2021 16:42,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,D,
0,0,0,0,0,2020-01843-INT,INTAKE_RECEIVED,4/20/2020 12:38,,,Other,,Email,English,Information Request,Information Provided,,,J,
0,0,0,1,0,2020-08015-INT,INTAKE_RECEIVED,8/26/2020 16:44,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,C,
0,0,0,1,0,2020-06510-INT,INTAKE_RECEIVED,7/31/2020 0:00,11/10/2020 12:21,102,Paid Safe and Sick Leave,Interfered with use,Email,English,Complaint,Assigned for Review,Matter Created,,W,2020-00661-ENF
1,0,1,0,1,2022-26127-INT,INTAKE_RECEIVED,1/12/2022 0:00,,,Commuter Benefits,,Email,English,Information Request,Information Provided,,,M,
0,0,0,1,0,2020-13759-INT,INTAKE_RECEIVED,11/25/2020 14:02,,,Fair Workweek,,Email,English,Information Request,Information Provided,,,C,
0,1,0,1,0,2021-20289-INT,INTAKE_RECEIVED,4/2/2021 9:55,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,X,
0,0,0,1,0,2020-06620-INT,INTAKE_RECEIVED,8/4/2020 12:44,,,Health & Safety,,Call from Hotline,English,Information Request,Information Provided,,,N,
0,0,0,1,0,2020-06725-INT,INTAKE_RECEIVED,8/4/2020 0:00,8/13/2020 16:47,9,Freelance Isn't Free,Non-pmnt on dates agreed/within 30 days if no agreed date,Email,English,Complaint,Assigned for Review,Matter Created,,P,2020-00524-ENF
0,1,1,0,0,2021-23960-INT,INTAKE_RECEIVED,8/17/2021 10:35,,,Other,,Email,English,Information Request,Information Provided,,,I,
0,0,0,1,0,2020-13711-INT,INTAKE_RECEIVED,11/25/2020 10:20,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,W,
0,1,0,1,0,2021-16366-INT,INTAKE_RECEIVED,1/15/2021 13:02,,,Health & Safety,,Call from Hotline,English,Information Request,Information Provided,,,W,
0,1,0,1,0,2021-16448-INT,INTAKE_RECEIVED,1/19/2021 11:28,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,D,
0,0,0,0,0,2020-00923-INT,INTAKE_RECEIVED,3/15/2020 0:00,,,Other,,Email,English,Information Request,Information Provided,,,A,
0,0,0,0,0,2020-01536-INT,INTAKE_RECEIVED,4/3/2020 0:00,,,Health & Safety,,E-form from Mayor's Office,English,Information Request,Information Provided,,,K,
0,1,0,1,0,2021-22208-INT,INTAKE_RECEIVED,5/26/2021 9:40,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,B,
0,1,1,0,0,2021-24112-INT,INTAKE_RECEIVED,8/24/2021 0:00,,,Paid Safe and Sick Leave,,Email,English,Information Request,Information Provided,,,X,
0,0,0,0,0,2020-02418-INT,INTAKE_RECEIVED,6/3/2020 9:59,,,Health & Safety,,Email,English,Information Request,,,,N,
0,0,0,0,0,2020-01424-INT,INTAKE_RECEIVED,4/6/2020 13:55,,,Paid Safe and Sick Leave,,Call from 311,English,Information Request,Information Provided,,,D,
0,0,0,1,0,2020-05227-INT,INTAKE_RECEIVED,7/16/2020 15:37,,,Other,,Call from Hotline,English,Information Request,,,,H,
0,1,0,1,0,2021-21150-INT,INTAKE_RECEIVED,4/26/2021 14:20,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,C,
0,1,0,1,0,2021-22216-INT,INTAKE_RECEIVED,5/26/2021 10:29,,,Other,,,English,Information Request,Information Provided,Decision Made Not to Docket,,U,
0,0,0,1,0,2020-07590-INT,INTAKE_RECEIVED,8/19/2020 10:05,,,Health & Safety,,Call from Hotline,English,Information Request,,,,V,
1,0,1,0,1,2022-26600-INT,INTAKE_RECEIVED,2/9/2022 11:11,,,Commuter Benefits,,Call from 311,English,Information Request,Information Provided,,,W,
0,0,0,1,0,2020-10131-INT,INTAKE_RECEIVED,9/28/2020 11:02,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,I,
0,1,1,0,0,2021-24639-INT,INTAKE_RECEIVED,10/18/2021 0:00,10/22/2021 12:45,4,Freelance Isn't Free,Non-pmnt on dates agreed/within 30 days if no agreed date,Email,English,Complaint,Assigned for Review,Matter Created,,V,2021-01165-ENF
0,0,0,0,0,2020-01092-INT,INTAKE_RECEIVED,3/26/2020 0:00,4/6/2020 13:09,11,Paid Safe and Sick Leave,Retaliated (incl. threats),Email,English,Complaint,Assigned for Review,Matter Created,,C,2020-00245-ENF
0,1,1,0,0,2021-23767-INT,INTAKE_RECEIVED,7/26/2021 10:09,,,Other,,Call from 311,English,Information Request,,,,E,
0,1,1,0,0,2021-24670-INT,INTAKE_RECEIVED,10/21/2021 0:00,,,Freelance Isn't Free,,Email,English,Information Request,Information Provided,,,P,
0,0,0,0,0,2020-02663-INT,INTAKE_RECEIVED,6/10/2020 15:08,,,Health & Safety,,Call from Hotline,English,Complaint,Information Provided,,,M,
0,1,1,0,1,2021-24910-INT,INTAKE_RECEIVED,11/16/2021 10:05,,,Paid Safe and Sick Leave,,Email,English,Information Request,Information Provided,,,I,
0,0,0,1,0,2020-04598-INT,INTAKE_RECEIVED,7/9/2020 14:51,,,Paid Safe and Sick Leave,,Call from Hotline,English,Complaint,Assigned for Review,Decision Made Not to Docket,,O,
0,1,1,0,0,2021-23560-INT,INTAKE_RECEIVED,7/9/2021 14:56,,,Wage & Hour,,Direct Call,English,Information Request,Information Provided,,,D,
0,1,0,1,0,2021-15782-INT,INTAKE_RECEIVED,1/6/2021 16:58,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,W,
0,1,0,1,0,2021-16111-TMP,INTAKE_RECEIVED,3/5/2021 14:56,,,Paid Safe and Sick Leave,,,English,Complaint,,,,P,
0,0,0,1,0,2020-09545-INT,INTAKE_RECEIVED,9/18/2020 9:17,,,Other,,Call from Hotline,English,Complaint,Information Provided,,,K,
0,0,0,1,0,2020-12126-INT,INTAKE_RECEIVED,10/28/2020 13:29,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,A,
0,0,0,0,0,2020-00425-INT,INTAKE_RECEIVED,2/17/2020 0:00,2/28/2020 12:12,11,Freelance Isn't Free,Non-pmnt on dates agreed/within 30 days if no agreed date,Email,English,Complaint,Assigned for Review,Matter Created,,T,2020-00140-ENF
0,1,0,1,0,2021-20078-INT,INTAKE_RECEIVED,3/30/2021 11:21,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,S,
0,0,0,1,0,2020-10463-INT,INTAKE_RECEIVED,10/2/2020 13:03,,,Health & Safety,,Call from Hotline,English,Information Request,Information Provided,,,H,
0,0,0,1,0,2020-10191-INT,INTAKE_RECEIVED,9/28/2020 14:54,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,O,
0,1,1,0,0,2021-23816-INT,INTAKE_RECEIVED,7/30/2021 8:52,,,Wage & Hour,,Call from 311,English,Information Request,,,,A,
0,0,0,0,0,2020-02491-INT,INTAKE_RECEIVED,6/8/2020 16:21,6/25/2020 16:47,17,Freelance Isn't Free,Non-pmnt on dates agreed/within 30 days if no agreed date,Email,English,Complaint,Information Provided,Matter Created,,V,2020-00453-ENF
0,0,0,0,0,2020-04089-INT,INTAKE_RECEIVED,6/29/2020 0:00,,,Health & Safety,,Call from Hotline,English,Information Request,Information Provided,,,G,
0,0,0,0,0,2020-01371-INT,INTAKE_RECEIVED,4/3/2020 16:39,,,Discrimination/Harassment,,Call from 311,English,Information Request,Information Provided,,,D,
0,0,0,1,0,2020-13286-INT,INTAKE_RECEIVED,11/18/2020 16:06,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,D,
0,1,0,1,0,2021-22230-INT,INTAKE_RECEIVED,5/26/2021 12:30,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,N,
0,0,0,1,0,2020-14035-INT,INTAKE_RECEIVED,12/2/2020 10:11,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,L,
0,0,0,1,0,2020-08602-INT,INTAKE_RECEIVED,9/4/2020 11:10,10/13/2020 15:49,39,Paid Safe and Sick Leave,Did not pay for use,Mail,English,Complaint,Assigned for Review,Matter Created,,K,2020-00621-ENF
0,1,1,0,1,2021-25566-INT,INTAKE_RECEIVED,12/29/2021 16:06,,,Paid Safe and Sick Leave,,Email,English,Information Request,Information Provided,Decision Made Not to Docket,,S,
0,0,0,0,0,2020-02228-INT,INTAKE_RECEIVED,5/15/2020 16:40,,,Wage & Hour,,,English,Information Request,Assigned for Review,Matter Created,,L,
0,0,0,1,0,2020-13554-INT,INTAKE_RECEIVED,11/23/2020 11:52,,,Health & Safety,,Call from Hotline,English,Information Request,Information Provided,,,U,
0,0,0,1,0,2020-09547-INT,INTAKE_RECEIVED,9/18/2020 9:21,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,Y,
0,0,0,0,0,2020-01374-INT,INTAKE_RECEIVED,3/30/2020 0:00,,,Health & Safety,,Email,English,Information Request,Information Provided,,,S,
0,1,0,1,0,2021-21109-INT,INTAKE_RECEIVED,4/23/2021 15:14,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,C,
0,1,0,1,0,2021-22334-INT,INTAKE_RECEIVED,5/30/2021 0:00,,,Paid Safe and Sick Leave,,Email,English,Information Request,Information Provided,,,D,
0,0,0,0,0,2020-02469-INT,INTAKE_RECEIVED,6/8/2020 12:11,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,J,
0,1,0,1,0,2021-18797-INT,INTAKE_RECEIVED,3/5/2021 11:40,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,L,
0,0,0,1,0,2020-04266-INT,INTAKE_RECEIVED,7/2/2020 0:00,,,Paid Safe and Sick Leave,,Call from Hotline,English,Information Request,Information Provided,,,S,
0,1,1,0,0,2021-23550-INT,INTAKE_RECEIVED,7/13/2021 12:49,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,O,
0,1,1,0,0,2021-23335-INT,INTAKE_RECEIVED,7/2/2021 10:14,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,M,
0,0,0,1,0,2020-11423-INT,INTAKE_RECEIVED,10/16/2020 15:28,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,D,
0,1,0,1,0,2021-20600-INT,INTAKE_RECEIVED,3/26/2021 0:00,4/19/2021 10:51,24,Freelance Isn't Free,Retal. - other actions to discourage you from pursuing pmnt,Email,English,Complaint,Assigned for Review,Matter Created,,X,2021-00860-ENF
0,0,0,1,0,2020-12997-INT,INTAKE_RECEIVED,11/12/2020 16:11,,,Paid Safe and Sick Leave,,Call from Hotline,English,Information Request,Information Provided,,,E,
1,0,1,0,1,2022-26570-INT,INTAKE_RECEIVED,2/7/2022 10:54,,,Fair Scheduling - Fast Food,Work schedule incomplete/non-compliant,Email,English,Complaint,Assigned for Review,Decision Made Not to Docket,,P,
0,1,0,1,0,2021-18932-INT,INTAKE_RECEIVED,3/8/2021 0:00,4/7/2021 15:46,30,Paid Safe and Sick Leave,,Email,English,Complaint,Assigned for Review,Matter Created,,T,2021-00859-ENF
0,0,0,0,0,2020-03731-INT,INTAKE_RECEIVED,6/29/2020 13:44,,,Other,,Call from Hotline,English,Other,Information Provided,,,D,
0,0,0,0,0,2020-01868-INT,INTAKE_RECEIVED,4/21/2020 15:17,,,Wage & Hour,,Call from 311,English,Information Request,Information Provided,,,K,
0,1,1,0,0,2021-24291-INT,INTAKE_RECEIVED,9/20/2021 0:00,,,Wage & Hour,,Email,English,Information Request,Information Provided,,,Y,
0,0,0,1,0,2020-11437-INT,INTAKE_RECEIVED,10/19/2020 10:41,,,Wage & Hour,,Call from Hotline,English,Information Request,Information Provided,,,V,
0,0,0,0,0,2020-03006-INT,INTAKE_RECEIVED,6/16/2020 15:58,,,Health & Safety,,Call from Hotline,English,Information Request,Information Provided,,,H,
0,0,0,1,0,2020-09613-INT,INTAKE_RECEIVED,9/18/2020 15:13,,,Paid Safe and Sick Leave,,Email,English,Information Request,,,,N,
0,0,0,1,0,2020-05236-INT,INTAKE_RECEIVED,7/16/2020 16:18,,,Paid Safe and Sick Leave,,Call from Hotline,English,Complaint,Information Provided,,,V,
0,0,0,1,0,2020-14910-INT,INTAKE_RECEIVED,12/16/2020 11:22,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,T,
0,1,1,0,0,2021-23451-INT,INTAKE_RECEIVED,7/8/2021 14:21,,,Paid Safe and Sick Leave,,Direct Call,English,Information Request,Information Provided,,,O,
0,1,0,1,0,2021-23004-INT,INTAKE_RECEIVED,6/22/2021 15:12,7/2/2021 10:21,10,Paid Safe and Sick Leave,Did not provide notice,Direct Call,English,Retaliation w/ Termination,Assigned for Review,Matter Created,,H,2021-00993-ENF
0,1,0,1,0,2021-20718-INT,INTAKE_RECEIVED,4/16/2021 12:06,,,Fair Workweek,,Email,English,Information Request,Information Provided,,,C,
0,1,1,0,0,2021-23942-INT,INTAKE_RECEIVED,8/13/2021 16:24,,,Paid Safe and Sick Leave,,Email,English,Information Request,Information Provided,,,W,
0,0,0,1,0,2020-05589-INT,INTAKE_RECEIVED,7/21/2020 13:53,,,Other,,Call from Hotline,Spanish,Information Request,Information Provided,,,K,
0,0,0,0,0,2020-02013-INT,INTAKE_RECEIVED,4/29/2020 14:33,,,Paid Safe and Sick Leave,,Call from 311,English,Information Request,,,,V,
0,1,1,0,0,2021-24729-INT,INTAKE_RECEIVED,10/28/2021 13:49,,,Other,,Call from 311,English,Information Request,Information Provided,,,V,
0,1,1,0,1,2021-25381-INT,INTAKE_RECEIVED,12/21/2021 14:19,,,Other,,Direct Call,Spanish,Information Request,Referral Provided,,,Z,
0,1,0,1,0,2021-22926-INT,INTAKE_RECEIVED,6/21/2021 11:05,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,Q,
0,0,0,0,0,2020-00730-INT,INTAKE_RECEIVED,3/20/2020 17:13,,,Unemployment Insurance,,Direct Call,English,Information Request,Information Provided,,,K,
0,0,0,1,0,2020-09700-INT,INTAKE_RECEIVED,9/21/2020 13:12,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,V,
0,0,0,1,0,2020-14451-INT,INTAKE_RECEIVED,12/8/2020 11:47,,,Other,,Call from Hotline,English,Information Request,,,,O,
0,0,0,1,0,2020-07235-INT,INTAKE_RECEIVED,8/12/2020 17:42,,,Other,,Call from Hotline,English,Information Request,Information Provided,,,C,
0,0,0,0,0,2020-01704-INT,INTAKE_RECEIVED,4/13/2020 15:21,,,Health & Safety,,Email,Spanish,Information Request,Information Provided,,,G,
1,0,1,0,1,2022-26262-INT,INTAKE_RECEIVED,1/16/2022 0:00,1/28/2022 15:57,12,Freelance Isn't Free,Non-pmnt on dates agreed/within 30 days if no agreed date,Email,English,Complaint,Assigned for Review,Matter Created,,C,2022-01335-ENF
